"place_id","place_name","category","latitude","longitude","pet_policy"
"3307119","이미지업성형외과의원","","37.5154553","127.0180929","정보없음"
"3307138","시스템 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307191","온앤온 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307198","아트박스 청주금천점","","36.6306248","127.5039797","정보없음"
"3307209","크록스 현대백화점 미아점","","37.6084480","127.0287783","정보없음"
"3307241","제시뉴욕 NC 신구로점","","37.5011601","126.8827730","정보없음"
"3307270","로엠 안동점","","36.5656762","128.7298144","정보없음"
"3307304","신세계 팩토리스토어 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307305","쉬즈미스 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307317","레드페이스 세이브존 광명점","","37.4703322","126.8773744","정보없음"
"3307346","비비안 세이브존 광명점","","37.4703322","126.8773744","정보없음"
"3307442","후아유 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307449","CU 창전숲길점","","37.5547675","126.9315804","정보없음"
"3307498","아트박스 천안두정점","","36.8340332","127.1352370","정보없음"
"3307557","라이프워크 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"3307602","페라로밀라노 롯데백화점 관악점","","37.4904955","126.9249817","정보없음"
"3307608","아트박스 홍대점","","37.5553579","126.9227090","정보없음"
"3307690","홀리카홀리카 잠실지하점","","37.5138593","127.1018579","정보없음"
"3307692","넘버링 플래그십스토어 한남점","","37.5348260","127.0006674","정보없음"
"3307725","스케쳐스 현대백화점 미아점","","37.6084480","127.0287783","정보없음"
"4008957","륀느","","37.5555465","126.9250166","정보없음"
"4009436","엔드피스안경","","37.5344843","127.0081924","정보없음"
"4009437","한남파피루스안경","","37.5365601","127.0021341","정보없음"
"4009438","와츠스포츠","","37.5349220","127.0076589","정보없음"
"4009439","맥클래즈","","37.5375455","127.0029659","정보없음"
"4009440","어쏠티드 에이","","37.5376982","127.0030960","정보없음"
"4009441","스포트캐주얼 한남점 헤리티지플로스","","37.5414872","127.0040055","정보없음"
"4009472","프리스비 울산업스퀘어점","","35.5413464","129.3388996","정보없음"
"4009480","아식스 울산점","","35.5543475","129.3221264","정보없음"
"4009482","고릴라캠핑 송도점","","37.3902522","126.7141325","정보없음"
"4009606","아르카디아","","37.5554444","126.9245805","정보없음"
"4009607","보고싶다","","37.5861544","127.0298209","정보없음"
"4009608","문달","","37.5362572","127.0003424","정보없음"
"4012409","프린세스","","37.5536769","126.9220494","정보없음"
"4012412","베스티","","37.5353160","127.0002909","정보없음"
"4039761","팜약국","","37.5246491","126.9268386","정보없음"
"2893882","아디다스 서귀포점","","33.2484924","126.5649066","정보없음"
"2894010","소다 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2894279","뉴에라 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"2894461","롯데마트 검단점","","37.5945320","126.6645754","정보없음"
"2894628","롯데마트 청량리점","","37.5841974","127.0511450","정보없음"
"2894639","롯데마트 상록점","","37.2958014","126.8610466","정보없음"
"2899905","난닝구 롯데백화점 광복점","","35.0979849","129.0366323","정보없음"
"2901176","골든듀 롯데백화점 청량리점","","37.5841974","127.0511450","정보없음"
"2901188","오렌즈 건대점","","37.5405712","127.0680806","정보없음"
"2902263","룩옵티컬 롯데백화점 광복점","","35.0979849","129.0366323","정보없음"
"2902548","오렌즈 경희대점","","37.5912692","127.0529108","정보없음"
"2905041","롯데마트 롯데몰 은평점","","37.6375367","126.9179003","정보없음"
"2905061","롯데마트 청라점","","37.5302536","126.6477824","정보없음"
"2905090","롯데마트 선부점","","37.3414187","126.8154973","정보없음"
"2906022","ABC마트 ST 이태원점","","37.5345446","126.9916684","정보없음"
"2906085","아트박스 연신내점","","37.6178447","126.9192595","정보없음"
"2906353","이마트 자양점","","37.5385583","127.0729962","정보없음"
"2906470","나이키 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"2906617","이마트 수색점","","37.5796933","126.8986784","정보없음"
"2907018","반스 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2907198","네파 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2907405","정관장 불당점","","36.8123896","127.1081957","정보없음"
"2928731","미샤 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2928832","올젠 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2929280","에잇세컨즈 롯데몰 은평점","","37.6375367","126.9179003","정보없음"
"2929297","롯데하이마트 롯데몰 은평점","","37.6375367","126.9179003","정보없음"
"2930050","아디다스 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930052","휠라 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930072","데상트 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930079","노스페이스 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930086","아이더 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930118","디스커버리 NC백화점 불광점","","37.6097358","126.9289385","정보없음"
"2930315","이마트 은평점","","37.6008255","126.9205135","정보없음"
"2930348","상미안경","","37.7523151","128.8964363","정보없음"
"2930486","락포트 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"2930601","유니클로 은평점","","37.6042377","126.9252673","정보없음"
"2930698","대구굿즈","","35.8729748","128.5914101","정보없음"
"3307070","애니바디 NC 신구로점","","37.5011601","126.8827730","정보없음"
"3307074","헤라 롯데백화점 관악점","","37.4904955","126.9249817","정보없음"
"3307087","러브앤쇼 롯데백화점 관악점","","37.4904955","126.9249817","정보없음"
"3307099","데이텀 NC 신구로점","","37.5011601","126.8827730","정보없음"
"3307120","미니멈 NC 신구로점","","37.5011601","126.8827730","정보없음"
"3307122","설화수 롯데백화점 관악점","","37.4904955","126.9249817","정보없음"
"1395618","슬도","","35.4781868","129.4312364","정보없음"
"2744494","하남체육공원","","35.3717000","128.7124000","정보없음"
"2710734","하조대","","38.0211000","128.7357000","정보없음"
"127951","하슬라아트월드","","37.7064767","129.0102036","정보없음"
"756600","삼성산성지","","37.4569316","126.9291099","정보없음"
"2514658","고소동 천사벽화마을","","34.7383189","127.7405696","정보없음"
"127710","영덕해맞이공원","","36.4274000","129.4353000","정보없음"
"585542","하평해변(강릉)","","37.8460000","128.8701000","정보없음"
"1625166","주문진항","","37.8875873","128.8298736","정보없음"
"2588752","강릉 월화거리","","37.7558463","128.8974185","정보없음"
"129268","영진항","","37.8678206","128.8483697","정보없음"
"4012182","롯데하이마트 하양점","","35.9101098","128.8169419","정보없음"
"4012198","유니클로 포항 장성점","","36.0715089","129.3782276","정보없음"
"4010368","유니클로 포천점","","37.8101346","127.1330312","정보없음"
"4012983","코오롱스포츠 전주신도시점","","35.8212455","127.1040708","정보없음"
"4012150","유니클로 진주 중안점","","35.1936900","128.0825554","정보없음"
"4013045","유니클로 이마트양재점","","37.4624673","127.0369479","정보없음"
"4012956","올리브영 여수웅천마리나점","","34.7464673","127.6715179","정보없음"
"4011698","유니클로 여주점","","37.2437799","127.6141456","정보없음"
"128721","모래시계공원","","37.6871130","129.0375210","정보없음"
"4013258","롯데하이마트 부여점","","36.2775280","126.9051978","정보없음"
"127722","안목해변","","37.7725952","128.9473214","정보없음"
"4011228","유니클로 부산사하점","","35.0903763","128.9641240","정보없음"
"4011065","유니클로 부산범일점","","35.1366989","129.0642266","정보없음"
"585522","강문해변","","37.7947975","128.9190151","정보없음"
"2733847","일산호수공원 반려견놀이터","","37.6499000","126.7674000","정보없음"
"2756619","파도소리길","","35.6899000","129.4749000","정보없음"
"2778109","울산애견공원","","35.5320000","129.2727000","정보없음"
"2778214","화동못수변공원","","35.5920000","129.3735000","정보없음"
"2793017","추화산성","","35.5038000","128.7698000","정보없음"
"2796956","거창 별바람언덕","","35.5896217","127.9175083","정보없음"
"2930702","강릉안반데기관광농원","","37.6087388","128.7400243","정보없음"
"3080895","수운최제우유허지 동학관","","35.5664441","129.2911306","정보없음"
"4011028","정관장 장평점","","34.8909931","128.6113243","정보없음"
"4011033","코오롱스포츠 광명사거리점","","37.4786708","126.8562386","정보없음"
"4011035","올리브영 철산역점","","37.4752313","126.8676979","정보없음"
"4011218","정관장 김포구래점","","37.6461192","126.6275368","정보없음"
"4011222","뉴발란스 하단동점","","35.1067550","128.9664749","정보없음"
"4011223","정관장 괴정점","","35.1007504","128.9944182","정보없음"
"4011224","올리브영 김포통진점","","37.6902391","126.6005709","정보없음"
"4011234","정관장 수영역점","","35.1686960","129.1128531","정보없음"
"4011251","오렌즈 남포점","","35.0991670","129.0294734","정보없음"
"4011308","오렌즈 해운대점","","35.1691401","129.1766401","정보없음"
"4011362","뉴발란스 강남점","","37.4995059","127.0272730","정보없음"
"4011540","다비치안경 시흥신천사거리점","","37.4393999","126.7864110","정보없음"
"4011545","다이나핏 안산시화점","","37.3443628","126.7358249","정보없음"
"4011546","뉴발란스 시화점","","37.3441294","126.7362786","정보없음"
"4011550","데상트 안산시화점","","37.3441266","126.7370443","정보없음"
"4011552","디스커버리 시화점","","37.3438302","126.7367530","정보없음"
"4011615","다비치안경 안산중앙역사거리점","","37.3172927","126.8363986","정보없음"
"4011652","롯데마트 안성점","","37.0077813","127.1995093","정보없음"
"4011672","에잇세컨즈 강동아이파크 더 리버몰점","","37.5666602","127.1573329","정보없음"
"4011676","롯데마트 천호점","","37.5409734","127.1284993","정보없음"
"4011695","코오롱스포츠 안양만안점","","37.3998214","126.9209078","정보없음"
"4011700","노스페이스 여주점","","37.2447152","127.6151660","정보없음"
"4011707","오렌즈 우장산역점","","37.5477928","126.8360362","정보없음"
"4011726","올리브영 강서구청점","","37.5520706","126.8502155","정보없음"
"4011727","에잇세컨즈 홈플러스 강서점","","37.5584700","126.8548190","정보없음"
"4011728","오렌즈 화곡점","","37.5413831","126.8384973","정보없음"
"4011745","정관장 보라매점","","37.4901189","126.9273817","정보없음"
"4011778","에잇세컨즈 아이파크몰 고척점","","37.4991319","126.8575901","정보없음"
"2706354","강릉 안목해맞이공원","","37.7742755","128.9451188","정보없음"
"2736371","백만송이장미원","","37.5170495","126.7931946","정보없음"
"2774004","물무리골생태습지","","37.1993420","128.4505790","정보없음"
"2784167","가야산생태탐방원","","35.8340724","128.1537379","정보없음"
"2792592","화포해변","","34.8415370","127.4859830","정보없음"
"2795448","기적의놀이터 4호 올라올라","","34.9672516","127.4981393","정보없음"
"2795458","기적의놀이터 3호 시가모노","","34.9866710","127.4990280","정보없음"
"2862152","밀락더마켓","","35.1542201","129.1270374","정보없음"
"2993378","씨사이드파크","","37.4833019","126.5681607","정보없음"
"3029628","빛누리정원","","35.8641520","129.2081790","정보없음"
"4010322","올리브영 평택신장점","","37.0808051","127.0518648","정보없음"
"4011067","코오롱스포츠 구리수택점","","37.6032316","127.1468452","정보없음"
"4011498","노스페이스 수원남문점","","37.2767901","127.0164151","정보없음"
"4011740","다비치안경 서울대입구역점","","37.4810006","126.9541880","정보없음"
"4011742","정관장 남현점","","37.4763370","126.9769252","정보없음"
"4011761","다비치안경 신림점","","37.4868392","126.9288428","정보없음"
"4012067","정관장 경기상동점","","37.5044889","126.7534803","정보없음"
"4012074","뉴코아아울렛 부천점","","37.5041447","126.7567218","정보없음"
"4012514","오렌즈 공덕점","","37.5447477","126.9482582","정보없음"
"4012733","올리브영 스타필드애비뉴그랑서울점","","37.5709618","126.9814380","정보없음"
"4013017","오렌즈 홍대점","","37.5515538","126.9212305","정보없음"
"4013260","올리브영 서산석남점","","36.7670707","126.4526485","정보없음"
"126658","태종대","","35.0596949","129.0798057","정보없음"
"2594360","익산교도소세트장","","36.0694771","126.9306672","정보없음"
"2578005","트윈터널","","35.4088000","128.8029000","정보없음"
"2661446","아미르공원","","35.0771667","129.0819563","정보없음"
"4009664","올리브영 청주오창점","","36.7149558","127.4299742","정보없음"
"4009670","올리브영 청주신봉네거리점","","36.6540689","127.4705388","정보없음"
"4009672","올리브영 청주가경점","","36.6161912","127.4438389","정보없음"
"4009673","올리브영 청주오송2지구점","","36.6192019","127.3160960","정보없음"
"4009674","올리브영 청주오송점","","36.6303475","127.3302110","정보없음"
"4009676","올리브영 청주하복대점","","36.6317724","127.4283431","정보없음"
"4009677","올리브영 청주터미널중앙점","","36.6260674","127.4333962","정보없음"
"4009678","올리브영 충주점","","36.9708622","127.9327366","정보없음"
"4008725","올리브영 대구율하점","","35.8632744","128.6966676","정보없음"
"4008727","올리브영 대구구암점","","35.9316085","128.5556222","정보없음"
"4008728","올리브영 대구복현네거리점","","35.8927781","128.6221597","정보없음"
"4008730","올리브영 대구연경점","","35.9424113","128.6160565","정보없음"
"4008731","올리브영 대구칠성점","","35.8846339","128.5859339","정보없음"
"4008732","올리브영 대구칠성로점","","35.8795509","128.5959679","정보없음"
"4008733","올리브영 대구태전점","","35.9308794","128.5478278","정보없음"
"4008736","올리브영 대구칠곡점","","35.9437659","128.5642531","정보없음"
"4008738","올리브영 대구내당점","","35.8596467","128.5616822","정보없음"
"4008739","올리브영 대구평리점","","35.8660734","128.5552911","정보없음"
"4008740","올리브영 대구범어역점","","35.8584115","128.6296030","정보없음"
"4009360","올리브영 당산대로점","","37.5350649","126.9006701","정보없음"
"4009397","올리브영 동여의도점","","37.5200632","126.9298450","정보없음"
"4009442","올리브영 구산역점","","37.6107202","126.9175250","정보없음"
"4009443","올리브영 수색점","","37.5798457","126.8999328","정보없음"
"4009444","올리브영 응암점","","37.5995259","126.9191060","정보없음"
"4009445","올리브영 녹번역점","","37.6004215","126.9349481","정보없음"
"4009446","올리브영 구파발점","","37.6380846","126.9191412","정보없음"
"4009448","올리브영 불광역점","","37.6114268","126.9286116","정보없음"
"4009449","올리브영 경복궁역점","","37.5769158","126.9721411","정보없음"
"4009450","올리브영 종로평창점","","37.6057993","126.9667776","정보없음"
"4009451","올리브영 명동2가점","","37.5632324","126.9822752","정보없음"
"4009452","올리브영 명동거리점","","37.5612953","126.9844308","정보없음"
"4009454","올리브영 던던 동대문점","","37.5657600","127.0070796","정보없음"
"4009455","올리브영 먹골역점","","37.6122354","127.0782630","정보없음"
"4009456","올리브영 상봉엔터식스점","","37.5983328","127.0916241","정보없음"
"4009458","올리브영 신내점","","37.6054064","127.0956686","정보없음"
"4009459","올리브영 양원역점","","37.6068149","127.1069110","정보없음"
"4009460","올리브영 세종대평점","","36.4732789","127.2772222","정보없음"
"4009461","올리브영 세종아름점","","36.5119529","127.2486237","정보없음"
"4009462","올리브영 세종새롬점","","36.4865350","127.2502525","정보없음"
"4009463","올리브영 세종반곡점","","36.4978873","127.3099092","정보없음"
"4009464","올리브영 세종첫마을점","","36.4825700","127.2601454","정보없음"
"4009465","올리브영 세종소담점","","36.4844666","127.2991390","정보없음"
"4009466","올리브영 AK 세종점","","36.5011322","127.2588510","정보없음"
"4009467","올리브영 세종도담점","","36.5152816","127.2584831","정보없음"
"4009468","올리브영 울산대공원점","","35.5323120","129.2933342","정보없음"
"4009471","올리브영 울산신정점","","35.5416127","129.3110919","정보없음"
"4009473","올리브영 울산남목점","","35.5398287","129.4251374","정보없음"
"4009475","올리브영 울산신선도원점","","35.5619159","129.3564399","정보없음"
"4009476","올리브영 울산화봉점","","35.5886040","129.3665403","정보없음"
"4009477","올리브영 울산송정점","","35.6009777","129.3655162","정보없음"
"4009478","올리브영 울산굴화점","","35.5569850","129.2603089","정보없음"
"4009574","올리브영 전주혁신도시점","","35.8388253","127.0591821","정보없음"
"4009575","올리브영 전주송천동2가점","","35.8693951","127.1218016","정보없음"
"4009577","올리브영 전주효자동점","","35.8062918","127.1162656","정보없음"
"4009579","올리브영 전주객사점","","35.8194805","127.1438536","정보없음"
"4009585","올리브영 서귀포동광점","","33.3095758","126.3338829","정보없음"
"4009587","올리브영 서귀포혁신도시점","","33.2477134","126.5145787","정보없음"
"4009591","올리브영 제주삼화점","","33.5140394","126.5803636","정보없음"
"4009595","올리브영 제주용담점","","33.5168551","126.5031491","정보없음"
"4009619","올리브영 충남계룡대실점","","36.2662845","127.2581182","정보없음"
"4009620","올리브영 충남계룡점","","36.2884302","127.2430122","정보없음"
"4009621","올리브영 논산내동점","","36.1823035","127.1002662","정보없음"
"4009622","올리브영 당진신성점","","36.8966284","126.6352616","정보없음"
"4009626","올리브영 충남부여점","","36.2812326","126.9102706","정보없음"
"4009628","올리브영 서산호수공원점","","36.7747100","126.4497407","정보없음"
"4009630","올리브영 아산방축점","","36.7848548","126.9904902","정보없음"
"4009632","올리브영 아산삼성2캠퍼스점","","36.8191879","127.0633620","정보없음"
"4009633","올리브영 아산지중해마을점","","36.7983069","127.0594850","정보없음"
"4009634","올리브영 아산탕정점","","36.7875524","127.0861070","정보없음"
"4009635","올리브영 천안역점","","36.8083800","127.1481084","정보없음"
"4009636","올리브영 천안신부점","","36.8193302","127.1578465","정보없음"
"4009639","올리브영 천안구성점","","36.7971256","127.1651270","정보없음"
"4009640","올리브영 천안청수점","","36.7832666","127.1528760","정보없음"
"4009642","올리브영 천안두정역점","","36.8331830","127.1481966","정보없음"
"4009643","올리브영 천안쌍용광명점","","36.8032681","127.1296513","정보없음"
"4009644","올리브영 천안불당파크점","","36.8176271","127.1088024","정보없음"
"4009645","올리브영 천안불당동점","","36.8082653","127.1053235","정보없음"
"4009646","올리브영 천안업성호수점","","36.8440486","127.1366347","정보없음"
"4008191","올리브영 안양관양점","","37.4033655","126.9607224","정보없음"
"4008190","올리브영 안양호계점","","37.3720896","126.9573302","정보없음"
"4008189","올리브영 안성마정점","","37.0092634","127.1989886","정보없음"
"4008176","올리브영 시흥장곡점","","37.3780858","126.7842009","정보없음"
"4008175","올리브영 시흥은계점","","37.4373507","126.8025827","정보없음"
"4008174","올리브영 시흥능곡점","","37.3697189","126.8094141","정보없음"
"4008173","올리브영 시흥신천점","","37.4411292","126.7843489","정보없음"
"2988926","캐논플렉스","","37.5081818","127.0357294","정보없음"
"4024889","안경진정성 이마트 강릉점","","37.7705532","128.9227097","정보없음"
"264512","인천 차이나타운","","37.4737962","126.6191480","정보없음"
"129438","장태산자연휴양림","","36.2159112","127.3412573","정보없음"
"1325945","수도권매립지 드림파크 야생화단지","","37.5730905","126.6481131","정보없음"
"2445137","문차이나","","37.4774986","126.6190702","정보없음"
"2930322","도그스포지움 송추점","","37.7176979","126.9750369","정보없음"
"2781336","삼국지벽화거리","","37.4745184","126.6182148","정보없음"
"131300","휘닉스 스노우파크","","37.5825421","128.3267407","정보없음"
"131774","동강 래프팅(영월)","","37.1958481","128.5038068","정보없음"
"2044930","순천 아랫장","","34.9450986","127.4960984","정보없음"
"3043644","신불산억새평원","","35.5342000","129.0561000","정보없음"
"2407328","정안천생태공원","","36.4944612","127.1361501","정보없음"
"2605277","웰컴투동막골촬영지","A0203","37.3139916","128.4707600","정보없음"
"264485","철원 노동당사","A0201","38.2552752","127.2019862","정보없음"
"125779","영금정","A0101","38.2119012","128.6014625","정보없음"
"128345","제주허브동산","A0204","33.3304565","126.8155933","정보없음"
"2755480","달빛소리 수목원","A0101","35.9398452","127.0330410","정보없음"
"126838","뿌리공원","A0202","36.2845065","127.3864280","정보없음"
"1115042","봉화산(서울)","A0101","37.6083541","127.0870155","정보없음"
"2381567","문탠로드","A0302","35.1574970","129.1756011","정보없음"
"125653","직탕폭포 (한탄강 유네스코 세계지질공원)","A0101","38.2097567","127.2659178","정보없음"
"264353","인사동","A0203","37.5754616","126.9835231","정보없음"
"1607440","금강사(부산)","A0201","35.2250099","129.0771855","정보없음"
"1021339","서래마을","A0203","37.4978515","126.9983156","정보없음"
"2763838","서희테마파크","A0202","37.2769664","127.4820002","정보없음"
"2900483","AK PLAZA 홍대","A0401","37.5577988","126.9265121","정보없음"
"2654601","화랑대 철도공원","A0202","37.6245051","127.0931062","정보없음"
"2603494","양림동 펭귄마을공예거리","A0203","35.1402200","126.9162913","정보없음"
"1199931","조종천계곡","A0101","37.7555541","127.4136176","정보없음"
"1626156","정읍 구절초 지방정원","A0202","35.5543138","127.0189106","정보없음"
"2602774","쉼한모금","A0202","33.2937432","126.4224782","정보없음"
"2704456","노리매공원","A0202","33.2825729","126.2873513","정보없음"
"126231","재약산","A0101","35.5209745","128.9613069","정보없음"
"126027","가지산도립공원(밀양)","A0101","35.5803348","128.9804564","정보없음"
"791089","창원시립진해박물관","A0206","35.1490886","128.6636098","정보없음"
"1626349","팔공산 케이블카","A0203","35.9908470","128.6948700","정보없음"
"126537","북촌한옥마을","A0201","37.5790529","126.9867060","정보없음"
"125870","충주 탄금대","A0201","36.9882989","127.8983126","정보없음"
"822384","북서울꿈의숲","A0202","37.6197243","127.0445440","정보없음"
"1350823","죽화경","A0101","35.2524248","126.9637620","정보없음"
"127487","경주엑스포대공원","A0202","35.8340565","129.2895444","정보없음"
"2015553","보문정(경주)","A0101","35.8413251","129.2892803","정보없음"
"2778053","신라왕경숲","A0101","35.8399687","129.2388625","정보없음"
"2756611","경주읍성","A0201","35.8473202","129.2139062","정보없음"
"126455","한림공원","A0202","33.3886660","126.2415557","정보없음"
"1315472","서동공원","A0202","36.0006416","127.0609147","정보없음"
"128202","태화강 국가정원","A0101","35.5487747","129.2911995","정보없음"
"2752414","유천생태습지공원","A0101","35.9282206","126.9759630","정보없음"
"2660811","보석박물관","A0206","35.9907045","127.1026056","정보없음"
"2755034","바람개비 마을","A0202","36.1307382","126.9213876","정보없음"
"126749","순천왜성","A0201","34.9071215","127.5811775","정보없음"
"3505810","순천 웃장","A0401","34.9586141","127.4849124","정보없음"
"778140","고성 DMZ박물관","A0206","38.5763239","128.3826571","정보없음"
"2720028","서천 치유의 숲","A0202","36.1149494","126.6599753","정보없음"
"979536","복골온천펜션","B0201","38.1416309","128.5654068","정보없음"
"945477","우암사적공원","A0201","36.3481672","127.4589726","정보없음"
"2792555","순천 문화의거리","A0203","34.9546923","127.4827571","정보없음"
"1906334","동대문역사문화공원","A0202","37.5661076","127.0095710","정보없음"
"2744501","신소양체육공원","A0101","35.5807422","128.1704219","정보없음"
"2738671","서우봉둘레길","A0302","33.5407281","126.6641461","정보없음"
"2987914","광천선굴어드벤처테마파크","A0101","37.5188259","128.4516722","정보없음"
"2998006","평창군 스카이 타워 체험시설","A0305","37.6642219","128.6853968","정보없음"
"2465107","송도 센트럴파크","A0202","37.3903993","126.6435981","정보없음"
"2757631","라마다호텔&스위트평창","B0201","37.6595037","128.7179634","정보없음"
"2801593","도그밀리(DOGMILY)","B0201","37.4781856","128.2729368","정보없음"
"2744477","평화의댐 오토캠핑장","A0302","38.2065846","127.8501283","정보없음"
"2764833","국제평화아트파크","A0202","38.2111480","127.8510753","정보없음"
"951444","홀리데이인&스위트 알펜시아 평창","B0201","37.6609136","128.6685317","정보없음"
"139183","신영펜션","B0201","37.6276930","127.6671927","정보없음"
"138661","샬레리조트","B0201","37.5758479","128.3490215","정보없음"
"563186","마운틴밸리 펜션","B0201","38.1522373","127.2044807","정보없음"
"2464201","포천아트밸리 (한탄강 유네스코 세계지질공원)","A0204","37.9238257","127.2389925","정보없음"
"2731170","황방산생태야영장","A0302","35.5881210","129.3282008","정보없음"
"2507820","큐빅광장","A0206","35.5547607","129.3181748","정보없음"
"1923400","백두대간협곡열차(V-트레인)","A0203","37.1131089","129.0367098","정보없음"
"2743322","꽃객프로젝트","A0204","35.5027352","126.6264384","정보없음"
"1532338","꾸지나무골해수욕장","A0101","36.9351487","126.2929091","정보없음"
"2366916","앞산 케이블카(앞산 전망대)","A0205","35.8244028","128.5871647","정보없음"
"125701","하조대해수욕장","A0101","38.0229894","128.7242655","정보없음"
"126669","광양 매화마을","A0203","35.0785797","127.7205192","정보없음"
"127627","무주한풍루","A0201","36.0039823","127.6623666","정보없음"
"128156","태산패밀리파크","A0202","37.7252795","126.6298262","정보없음"
"129699","금오름","A0101","33.3555290","126.3059092","정보없음"
"264311","명동","A0203","37.5621521","126.9849150","정보없음"
"750804","마장호수","A0101","37.7752541","126.9301139","정보없음"
"767780","리버시티수상스키장","A0303","37.5291121","127.0191712","정보없음"
"2396259","정동진 레일바이크","A0302","37.6914144","129.0326036","정보없음"
"2575180","유원게스트하우스","B0201","35.8343098","128.5753099","정보없음"
"2610960","회랑정","B0201","37.5550896","126.8595266","정보없음"
"2639878","오마이갤러리","A0206","36.4987474","126.3579564","정보없음"
"2661492","북정마을","A0203","37.5927015","126.9924968","정보없음"
"2663204","악양생태공원","A0101","35.3405678","128.3979695","정보없음"
"2672393","해운대 블루라인파크","A0202","35.1612858","129.1914274","정보없음"
"2675098","푸른수목원","A0101","37.4830806","126.8240847","정보없음"
"2736822","유구색동수국정원","A0101","36.5555484","126.9544150","정보없음"
"2738669","천개의향나무숲","A0101","35.2267668","127.4603244","정보없음"
"125681","지경리해변","A0101","37.9204640","128.8032172","정보없음"
"2606725","곡교천 은행나무길","A0101","36.7995464","127.0168278","정보없음"
"3535809","크림브리즈","A0502","37.6533914","129.0529502","정보없음"
"2676217","유기농카페","A0502","37.9463155","127.7303526","정보없음"
"2725123","운기석9020(운기석9020협동조합)","A0203","37.3805653","128.6626824","정보없음"
"3445749","007 양평점","A0502","37.4982046","127.4796802","정보없음"
"126499","용산가족공원","A0202","37.5200458","126.9832663","정보없음"
"2836602","카페 앙 그랑","A0502","37.1761277","127.3137072","정보없음"
"2388953","애견전용해수욕장 멍비치","A0101","37.9533540","128.7728272","정보없음"
"3429965","경화역공원","A0101","35.1590351","128.6866547","정보없음"
"769761","다대포 꿈의 낙조분수","A0205","35.0463945","128.9680471","정보없음"
"2782917","글라스하우스","A0502","38.2606725","128.5598869","정보없음"
"2665662","사니다카페","A0502","37.4066871","127.9145018","정보없음"
"125801","파로호(화천)","A0101","38.0993652","127.7779270","정보없음"
"129000","추암 촛대바위","A0102","37.4794525","129.1602292","정보없음"
"2606189","장수누리파크","A0202","35.6411155","127.5232664","정보없음"
"2661736","행주산성 역사공원","A0202","37.5982699","126.8197596","정보없음"
"127311","갈음이해수욕장","A0101","36.6957490","126.1520087","정보없음"
"3469452","럭셔리 G 모텔","B0201","37.4543445","126.6362693","정보없음"
"3469451","러블리펫108 애견펜션","B0201","37.2365291","126.5309182","정보없음"
"3469414","땅끝남도의향기","B0201","34.4397470","126.6408827","정보없음"
"3469412","김냇과","B0201","35.1528214","126.9158188","정보없음"
"3469422","그레이70호텔","B0201","34.9180261","128.5370992","정보없음"
"125469","명성산","A0101","38.0956744","127.3504217","정보없음"
"125782","고석정국민관광지","A0202","38.1860265","127.2869221","정보없음"
"2593258","섬이정원","A0101","34.7523271","127.8605848","정보없음"
"2652577","담양 메타프로방스","A0202","35.3226453","127.0018263","정보없음"
"128778","강원 경찰충혼탑","A0205","37.9167408","127.7130162","정보없음"
"128787","춘천봉의산성","A0201","37.8921413","127.7315485","정보없음"
"129400","김녕성세기해변 (김녕해수욕장)","A0101","33.5566778","126.7596485","정보없음"
"2661814","만인산 자연휴양림","A0101","36.2022977","127.4547630","정보없음"
"129659","어비계곡","A0101","37.6002625","127.4950925","정보없음"
"2638571","추암 출렁다리","A0205","37.4770166","129.1589405","정보없음"
"2615225","고석정 (한탄강 유네스코 세계지질공원)","A0101","38.1860265","127.2869221","정보없음"
"2948051","산양큰엉곶","A0101","33.2907297","126.2503099","정보없음"
"2930371","춘천시 반려견놀이터 같이놀개","A0202","37.9416102","127.7122822","정보없음"
"2709524","삼목선착장","A0202","37.4985640","126.4532403","정보없음"
"1938398","수암골 벽화마을","A0203","36.6472836","127.4943001","정보없음"
"3049858","맨하탄호텔","B0201","34.8367460","127.8946990","정보없음"
"3044585","바다내음펜션","B0201","37.6438730","128.3311210","정보없음"
"1957433","예양서원","A0201","34.6764331","126.8998875","정보없음"
"2652444","단장 이팝꽃 터널길","A0101","35.4855668","128.9312689","정보없음"
"1624477","장암정","A0201","34.8058907","126.7308742","정보없음"
"2637753","평창 육백마지기","A0101","37.4034182","128.5151311","정보없음"
